Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HOME PAGE - 09-05-2019,Firefox 66.0,,2019-05-09 12:39:30,2019-05-09 12:45:23,5m - 52.985s,FAILED
,,,,,,
Test Cases/OCS- HOME PAGE/Announcement,Firefox 66.0,,2019-05-09 12:39:30,2019-05-09 12:39:47,17.400s,PASSED
"openBrowser("""")",Firefox 66.0,,2019-05-09 12:39:30,2019-05-09 12:39:34,3.351s,PASSED
"navigateToUrl(""https://ocs.ca/?fts=0&preview_theme_id=53373863756"")",Firefox 66.0,,2019-05-09 12:39:34,2019-05-09 12:39:37,3.640s,PASSED
"click(findTestObject(""Object Repository/Theme_oR/Page_Ontario Cannabis Store  Ontari/button_Close preview""))",Firefox 66.0,,2019-05-09 12:39:37,2019-05-09 12:39:38,1.031s,PASSED
maximizeWindow(),Firefox 66.0,,2019-05-09 12:39:38,2019-05-09 12:39:39,0.659s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Announcement_OR/Page_Ontario Cannabis Store  Ontari/select_Select01020304050607080""), ""1"", true)",Firefox 66.0,,2019-05-09 12:39:39,2019-05-09 12:39:40,0.901s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Announcement_OR/Page_Ontario Cannabis Store  Ontari/select_SelectJanuary - 01Febru""), ""0"", true)",Firefox 66.0,,2019-05-09 12:39:40,2019-05-09 12:39:40,0.466s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Announcement_OR/Page_Ontario Cannabis Store  Ontari/select_Select20182017201620152""), ""1968"", true)",Firefox 66.0,,2019-05-09 12:39:40,2019-05-09 12:39:43,2.813s,PASSED
delay(2),Firefox 66.0,,2019-05-09 12:39:43,2019-05-09 12:39:45,2.025s,PASSED
"click(findTestObject(""Announcement_OR/Page_Ontario Cannabis Store  Ontari/button_Verify""))",Firefox 66.0,,2019-05-09 12:39:45,2019-05-09 12:39:45,0.250s,PASSED
"click(findTestObject(""Object Repository/Announcement_OR/Page_Ontario Cannabis Store  Ontari/span_CONFIRM AND ACKNOWLEDGE_c""))",Firefox 66.0,,2019-05-09 12:39:45,2019-05-09 12:39:46,0.257s,PASSED
"click(findTestObject(""Object Repository/Announcement_OR/Page_Ontario Cannabis Store  Ontari/button_CONFIRM""))",Firefox 66.0,,2019-05-09 12:39:46,2019-05-09 12:39:46,0.274s,PASSED
"click(findTestObject(""Object Repository/Announcement_OR/Page_Ontario Cannabis Store  Ontari/button_Start Browsing""))",Firefox 66.0,,2019-05-09 12:39:46,2019-05-09 12:39:46,0.228s,PASSED
"flag = verifyTextNotPresent(""Due to holiday closures within the Canada Post network through Good Friday and Easter Monday, please expect some order delivery delays."", false)",Firefox 66.0,,2019-05-09 12:39:46,2019-05-09 12:39:47,0.572s,PASSED
"comment(""flag ="" + flag)",Firefox 66.0,,2019-05-09 12:39:47,2019-05-09 12:39:47,0.012s,PASSED
if (flag == false),Firefox 66.0,,2019-05-09 12:39:47,2019-05-09 12:39:47,0.001s,PASSED
else,Firefox 66.0,,2019-05-09 12:39:47,2019-05-09 12:39:47,0.003s,PASSED
closeBrowser(),Firefox 66.0,,2019-05-09 12:39:47,2019-05-09 12:39:47,0.616s,PASSED
,,,,,,
Test Cases/OCS- HOME PAGE/cart flyout,Firefox 66.0,,2019-05-09 12:39:47,2019-05-09 12:40:21,33.689s,PASSED
"openBrowser("""")",Firefox 66.0,,2019-05-09 12:39:48,2019-05-09 12:39:50,2.627s,PASSED
delay(4),Firefox 66.0,,2019-05-09 12:39:50,2019-05-09 12:39:54,4.002s,PASSED
"navigateToUrl(""https://ocs.ca/?fts=0&preview_theme_id=53373863756"")",Firefox 66.0,,2019-05-09 12:39:54,2019-05-09 12:40:01,6.304s,PASSED
"click(findTestObject(""Object Repository/Theme_oR/Page_Ontario Cannabis Store  Ontari/button_Close preview""))",Firefox 66.0,,2019-05-09 12:40:01,2019-05-09 12:40:03,2.195s,PASSED
maximizeWindow(),Firefox 66.0,,2019-05-09 12:40:03,2019-05-09 12:40:03,0.513s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/cart flyout_OR/Page_Ontario Cannabis Store  Ontari/select_Select01020304050607080""), ""1"", true)",Firefox 66.0,,2019-05-09 12:40:03,2019-05-09 12:40:04,0.949s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/cart flyout_OR/Page_Ontario Cannabis Store  Ontari/select_SelectJanuary - 01Febru""), ""0"", true)",Firefox 66.0,,2019-05-09 12:40:04,2019-05-09 12:40:05,0.492s,PASSED
