Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
COLLECTION PAGE-09-05-2019,Firefox 66.0,,2019-05-09 12:23:56,2019-05-09 12:26:38,2m - 41.620s,FAILED
,,,,,,
Test Cases/OCS-COLLECTION PAGE/breadcrumbs,Firefox 66.0,,2019-05-09 12:23:57,2019-05-09 12:24:16,19.302s,PASSED
"openBrowser("""")",Firefox 66.0,,2019-05-09 12:23:57,2019-05-09 12:24:00,3.497s,PASSED
"navigateToUrl(""https://ocs.ca/?fts=0&preview_theme_id=53373863756"")",Firefox 66.0,,2019-05-09 12:24:00,2019-05-09 12:24:04,3.836s,PASSED
"click(findTestObject(""Object Repository/Theme_oR/Page_Ontario Cannabis Store  Ontari/button_Close preview""))",Firefox 66.0,,2019-05-09 12:24:04,2019-05-09 12:24:05,0.861s,PASSED
"selectOptionByValue(findTestObject(""COLLECTION PAGE _OR/breadcrumbs_OR/Page_Ontario Cannabis Store  Ontari/select_Select01020304050607080""), ""19"", true)",Firefox 66.0,,2019-05-09 12:24:05,2019-05-09 12:24:07,1.358s,PASSED
"selectOptionByValue(findTestObject(""COLLECTION PAGE _OR/breadcrumbs_OR/Page_Ontario Cannabis Store  Ontari/select_SelectJanuary - 01Febru""), ""9"", true)",Firefox 66.0,,2019-05-09 12:24:07,2019-05-09 12:24:07,0.510s,PASSED
"selectOptionByValue(findTestObject(""COLLECTION PAGE _OR/breadcrumbs_OR/Page_Ontario Cannabis Store  Ontari/select_Select20182017201620152""), ""1949"", true)",Firefox 66.0,,2019-05-09 12:24:07,2019-05-09 12:24:09,2.346s,PASSED
"click(findTestObject(""COLLECTION PAGE _OR/breadcrumbs_OR/Page_Ontario Cannabis Store  Ontari/button_Verify""))",Firefox 66.0,,2019-05-09 12:24:09,2019-05-09 12:24:10,0.254s,PASSED
"click(findTestObject(""COLLECTION PAGE _OR/breadcrumbs_OR/Page_Ontario Cannabis Store  Ontari/span_CONFIRM AND ACKNOWLEDGE_c""))",Firefox 66.0,,2019-05-09 12:24:10,2019-05-09 12:24:10,0.246s,PASSED
"click(findTestObject(""COLLECTION PAGE _OR/breadcrumbs_OR/Page_Ontario Cannabis Store  Ontari/button_CONFIRM""))",Firefox 66.0,,2019-05-09 12:24:10,2019-05-09 12:24:10,0.249s,PASSED
"click(findTestObject(""COLLECTION PAGE _OR/breadcrumbs_OR/Page_Ontario Cannabis Store  Ontari/button_Start Browsing""))",Firefox 66.0,,2019-05-09 12:24:10,2019-05-09 12:24:10,0.231s,PASSED
"click(findTestObject(""COLLECTION PAGE _OR/breadcrumbs_OR/Page_Ontario Cannabis Store  Ontari/h3_Cannabis""))",Firefox 66.0,,2019-05-09 12:24:10,2019-05-09 12:24:10,0.003s,NOT_RUN
"mouseOver(findTestObject(""OCS_CRITICAL PATH/cart flyout- price/Page_Ontario Cannabis Store  Ontari/h3_Cannabis""))",Firefox 66.0,,2019-05-09 12:24:10,2019-05-09 12:24:11,0.146s,PASSED
"click(findTestObject(""COLLECTION PAGE _OR/breadcrumbs_OR/Page_Ontario Cannabis Store  Ontari/span_Dried Flower""))",Firefox 66.0,,2019-05-09 12:24:11,2019-05-09 12:24:12,1.156s,PASSED
"click(findTestObject(""COLLECTION PAGE _OR/breadcrumbs_OR/Page_Dried Flower  Ontario Cannabis/a_Cannabis""))",Firefox 66.0,,2019-05-09 12:24:12,2019-05-09 12:24:15,3.652s,PASSED
a = getWindowTitle(),Firefox 66.0,,2019-05-09 12:24:15,2019-05-09 12:24:15,0.022s,PASSED
comment(a),Firefox 66.0,,2019-05-09 12:24:15,2019-05-09 12:24:15,0.030s,PASSED
assert getWindowTitle() == a,Firefox 66.0,,2019-05-09 12:24:15,2019-05-09 12:24:15,0.011s,PASSED
"click(findTestObject(""COLLECTION PAGE _OR/breadcrumbs_OR/Page_All Cannabis Products  Ontario/a_Home""))",Firefox 66.0,,2019-05-09 12:24:15,2019-05-09 12:24:16,0.557s,PASSED
b = getWindowTitle(),Firefox 66.0,,2019-05-09 12:24:16,2019-05-09 12:24:16,0.012s,PASSED
comment(b),Firefox 66.0,,2019-05-09 12:24:16,2019-05-09 12:24:16,0.001s,PASSED
assert getWindowTitle() == b,Firefox 66.0,,2019-05-09 12:24:16,2019-05-09 12:24:16,0.006s,PASSED
