Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Product page,Chrome 74.0.3729.108,,2019-04-30 11:42:47,2019-04-30 11:46:39,3m - 51.730s,FAILED
,,,,,,
Test Cases/OCS- PRODUCT PAGE/Add to bag CTA,Chrome 74.0.3729.108,,2019-04-30 11:42:47,2019-04-30 11:43:07,19.514s,PASSED
"openBrowser("""")",Chrome 74.0.3729.108,,2019-04-30 11:42:48,2019-04-30 11:42:49,1.639s,PASSED
"navigateToUrl(""http://ocs.ca/#/verify-age"")",Chrome 74.0.3729.108,,2019-04-30 11:42:49,2019-04-30 11:42:53,3.674s,PASSED
maximizeWindow(),Chrome 74.0.3729.108,,2019-04-30 11:42:53,2019-04-30 11:42:53,0.234s,PASSED
"selectOptionByValue(findTestObject(""OCS_OR/Page_Ontario Cannabis Store  Ontari/select_Select01020304050607080""), ""1"", true)",Chrome 74.0.3729.108,,2019-04-30 11:42:53,2019-04-30 11:42:54,0.633s,PASSED
"selectOptionByValue(findTestObject(""OCS_OR/Page_Ontario Cannabis Store  Ontari/select_SelectJanuary - 01Febru""), ""0"", true)",Chrome 74.0.3729.108,,2019-04-30 11:42:54,2019-04-30 11:42:54,0.194s,PASSED
"selectOptionByValue(findTestObject(""OCS_OR/Page_Ontario Cannabis Store  Ontari/select_Select20182017201620152 (1)""), ""1968"", true)",Chrome 74.0.3729.108,,2019-04-30 11:42:54,2019-04-30 11:42:55,1.191s,PASSED
"click(findTestObject(""OCS_OR/Page_Ontario Cannabis Store  Ontari/button_Verify""))",Chrome 74.0.3729.108,,2019-04-30 11:42:55,2019-04-30 11:42:55,0.098s,PASSED
"click(findTestObject(""OCS_OR/Page_Ontario Cannabis Store  Ontari/span_CONFIRM AND ACKNOWLEDGE_c""))",Chrome 74.0.3729.108,,2019-04-30 11:42:55,2019-04-30 11:42:55,0.058s,PASSED
"click(findTestObject(""OCS_OR/Page_Ontario Cannabis Store  Ontari/button_CONFIRM""))",Chrome 74.0.3729.108,,2019-04-30 11:42:55,2019-04-30 11:42:55,0.050s,PASSED
"click(findTestObject(""OCS_OR/Page_Ontario Cannabis Store  Ontari/button_Start Browsing""))",Chrome 74.0.3729.108,,2019-04-30 11:42:55,2019-04-30 11:42:55,0.085s,PASSED
