Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
PRODUCT PAGE,Firefox 66.0,,2019-05-22 15:03:01,2019-05-22 15:13:24,10m - 23.287s,FAILED
,,,,,,
Test Cases/OCS - MOBILE/OCS- PRODUCT PAGE/Add to bag CTA,Firefox 66.0,,2019-05-22 15:03:01,2019-05-22 15:03:52,51.009s,PASSED
"callTestCase(findTestCase(""OCS - MOBILE/CALL - PDP""), [:], STOP_ON_FAILURE)",Firefox 66.0,,2019-05-22 15:03:02,2019-05-22 15:03:46,44.182s,PASSED
"scrollToElement(findTestObject(""OCS-MOBILE /Product page/Product image""), 1)",Firefox 66.0,,2019-05-22 15:03:46,2019-05-22 15:03:46,0.051s,PASSED
delay(2),Firefox 66.0,,2019-05-22 15:03:46,2019-05-22 15:03:48,2.018s,PASSED
"click(findTestObject(""OCS-MOBILE /Product page/Swatch_1g""))",Firefox 66.0,,2019-05-22 15:03:48,2019-05-22 15:03:48,0.265s,PASSED
"scrollToElement(findTestObject(""OCS-MOBILE /Product page/Swatch_3.5g""), 1)",Firefox 66.0,,2019-05-22 15:03:48,2019-05-22 15:03:48,0.019s,PASSED
delay(2),Firefox 66.0,,2019-05-22 15:03:48,2019-05-22 15:03:50,2.003s,PASSED
"click(findTestObject(""OCS-MOBILE /Product page/Add to Bag-button""))",Firefox 66.0,,2019-05-22 15:03:50,2019-05-22 15:03:50,0.246s,PASSED
delay(1),Firefox 66.0,,2019-05-22 15:03:50,2019-05-22 15:03:51,1.004s,PASSED
"verifyElementPresent(findTestObject(""OCS-MOBILE /Cart flyout/Cart - 1st item""), 2)",Firefox 66.0,,2019-05-22 15:03:51,2019-05-22 15:03:51,0.023s,PASSED
"click(findTestObject(""OCS-MOBILE /Cart flyout/Back icon""))",Firefox 66.0,,2019-05-22 15:03:51,2019-05-22 15:03:52,0.266s,PASSED
closeBrowser(),Firefox 66.0,,2019-05-22 15:03:52,2019-05-22 15:03:52,0.555s,PASSED
,,,,,,
Test Cases/OCS - MOBILE/OCS- PRODUCT PAGE/breadcrumb,Firefox 66.0,,2019-05-22 15:03:52,2019-05-22 15:05:02,1m - 9.826s,FAILED
"callTestCase(findTestCase(""OCS - MOBILE/CALL - PDP""), [:], STOP_ON_FAILURE)",Firefox 66.0,,2019-05-22 15:03:52,2019-05-22 15:04:31,39.101s,PASSED
"click(findTestObject(""PROD-breadcrumb_OR/Page_Shishkaberry  Ontario Cannabis/a_Shishkaberry""))",Firefox 66.0,,2019-05-22 15:04:31,2019-05-22 15:05:02,30.570s,FAILED
,,,,,,
Test Cases/OCS - MOBILE/OCS- PRODUCT PAGE/How to choose cannbis products,Firefox 66.0,,2019-05-22 15:05:02,2019-05-22 15:05:46,44.261s,PASSED
"callTestCase(findTestCase(""OCS - MOBILE/CALL - PDP""), [:], STOP_ON_FAILURE)",Firefox 66.0,,2019-05-22 15:05:02,2019-05-22 15:05:41,38.902s,PASSED
"scrollToElement(findTestObject(""OCS-MOBILE /Product page/How to choose cannabis product - Section""), 2)",Firefox 66.0,,2019-05-22 15:05:41,2019-05-22 15:05:41,0.037s,PASSED
"click(findTestObject(""OCS-MOBILE /Product page/How to choose cannabis product - Button""))",Firefox 66.0,,2019-05-22 15:05:41,2019-05-22 15:05:44,3.016s,PASSED
a = getWindowTitle(),Firefox 66.0,,2019-05-22 15:05:44,2019-05-22 15:05:44,0.024s,PASSED
"b = ""Factors in Choosing Cannabis Products | Ontario Cannabis Store""",Firefox 66.0,,2019-05-22 15:05:44,2019-05-22 15:05:44,0.002s,PASSED
"comment(""WINDOW TITLE IS: "" + a)",Firefox 66.0,,2019-05-22 15:05:44,2019-05-22 15:05:44,0.007s,PASSED
